League,Player Link,Player,Position,Date of Birth,Country,Join,Contract,Market Value,Club,Club Link,Season
Liga Portugal,https://www.transfermarkt.co.uk/stephen-eustaquio/profil/spieler/512913,Stephen Eustaquio,Central Midfield,"Dec 21, 1996 (24)",Canada,"Jan 30, 2021","Jun 30, 2027",€4.00m,FC Paços de Ferreira,https://www.transfermarkt.co.uk/fc-pacos-de-ferreira/startseite/verein/2995/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/bruno-costa/profil/spieler/344519,Bruno Costa,Central Midfield,"Apr 19, 1997 (24)",Portugal,"Aug 17, 2020","Jun 30, 2024",€2.50m,FC Paços de Ferreira,https://www.transfermarkt.co.uk/fc-pacos-de-ferreira/startseite/verein/2995/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/matchoi-djalo/profil/spieler/685887,Matchoi Djaló,Central Midfield,"Apr 10, 2003 (18)",Portugal,"Jul 1, 2019","Jun 30, 2024",€400k,FC Paços de Ferreira,https://www.transfermarkt.co.uk/fc-pacos-de-ferreira/startseite/verein/2995/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/martin-calderon/profil/spieler/278404,Martín Calderón,Central Midfield,"Mar 1, 1999 (22)",Spain,"Aug 17, 2020","Jun 30, 2024",€300k,FC Paços de Ferreira,https://www.transfermarkt.co.uk/fc-pacos-de-ferreira/startseite/verein/2995/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/luiz-carlos/profil/spieler/129670,Luíz Carlos,Central Midfield,"Jul 5, 1985 (35)",Brazil,"Aug 9, 2018","Jun 30, 2024",€100k,FC Paços de Ferreira,https://www.transfermarkt.co.uk/fc-pacos-de-ferreira/startseite/verein/2995/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/joao-amaral/profil/spieler/352898,João Amaral,Attacking Midfield,"Sep 7, 1991 (29)",Portugal,"Jan 2, 2020","Jun 30, 2024",€700k,FC Paços de Ferreira,https://www.transfermarkt.co.uk/fc-pacos-de-ferreira/startseite/verein/2995/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/cristian-parano/profil/spieler/578756,Cristian Parano,Attacking Midfield,"Aug 16, 1999 (21)",Argentina,"Jan 5, 2021","Nov 30, 2023",€250k,FC Paços de Ferreira,https://www.transfermarkt.co.uk/fc-pacos-de-ferreira/startseite/verein/2995/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/luther-singh/profil/spieler/387378,Luther Singh,Left Winger,"Aug 5, 1997 (23)",South Africa,"Aug 18, 2020","Jun 30, 2025",€3.00m,FC Paços de Ferreira,https://www.transfermarkt.co.uk/fc-pacos-de-ferreira/startseite/verein/2995/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/adriano-castanheira/profil/spieler/243779,Adriano Castanheira,Left Winger,"Apr 7, 1993 (28)",Portugal,"Jan 1, 2020","Jun 30, 2024",€400k,FC Paços de Ferreira,https://www.transfermarkt.co.uk/fc-pacos-de-ferreira/startseite/verein/2995/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/helder-ferreira/profil/spieler/350311,Hélder Ferreira,Right Winger,"Apr 5, 1997 (24)",Portugal,"Jul 1, 2019","May 31, 2024",€1.50m,FC Paços de Ferreira,https://www.transfermarkt.co.uk/fc-pacos-de-ferreira/startseite/verein/2995/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/uilton/profil/spieler/594546,Uilton,Right Winger,"Jul 25, 1992 (28)",Brazil,"Jul 1, 2021","Jun 30, 2024",€600k,FC Paços de Ferreira,https://www.transfermarkt.co.uk/fc-pacos-de-ferreira/startseite/verein/2995/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/douglas-tanque/profil/spieler/168530,Douglas Tanque,Centre-Forward,"Oct 27, 1993 (27)",Brazil,"Jul 4, 2018","Jun 30, 2024",€2.00m,FC Paços de Ferreira,https://www.transfermarkt.co.uk/fc-pacos-de-ferreira/startseite/verein/2995/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/dor-jan/profil/spieler/226230,Dor Jan,Centre-Forward,"Dec 16, 1994 (26)",Israel,"Oct 5, 2020","Jun 30, 2024",€400k,FC Paços de Ferreira,https://www.transfermarkt.co.uk/fc-pacos-de-ferreira/startseite/verein/2995/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/joao-pedro/profil/spieler/298410,João Pedro,Centre-Forward,"Nov 13, 1996 (24)",Portugal,"Aug 20, 2020","Jun 30, 2024",€400k,FC Paços de Ferreira,https://www.transfermarkt.co.uk/fc-pacos-de-ferreira/startseite/verein/2995/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/pedro-martelo/profil/spieler/410322,Pedro Martelo,Centre-Forward,"Oct 12, 1999 (21)",Portugal,"Aug 26, 2020","Nov 30, 2023",€300k,FC Paços de Ferreira,https://www.transfermarkt.co.uk/fc-pacos-de-ferreira/startseite/verein/2995/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/lucas-silva/profil/spieler/644158,Lucas Silva,Centre-Forward,"Jan 30, 1998 (23)",Brazil,"Aug 17, 2020","Dec 31, 2024",€300k,FC Paços de Ferreira,https://www.transfermarkt.co.uk/fc-pacos-de-ferreira/startseite/verein/2995/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/bruno-varela/profil/spieler/182722,Bruno Varela,Goalkeeper,"Nov 4, 1994 (26)",Portugal,"Aug 19, 2020","Jun 30, 2026",€3.50m,Vitória Guimarães SC,https://www.transfermarkt.co.uk/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/matous-trmal/profil/spieler/549039,Matous Trmal,Goalkeeper,"Oct 2, 1998 (22)",Czech Republic,"Aug 3, 2020","Jun 30, 2026",€1.00m,Vitória Guimarães SC,https://www.transfermarkt.co.uk/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/jhonatan/profil/spieler/212216,Jhonatan,Goalkeeper,"May 8, 1991 (30)",Brazil,"Jul 1, 2018","Jun 30, 2025",€500k,Vitória Guimarães SC,https://www.transfermarkt.co.uk/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/nicolas-tie/profil/spieler/525962,Nicolas Tié,Goalkeeper,"Feb 13, 2001 (20)",Cote d'Ivoire,-,"Jun 30, 2025",€500k,Vitória Guimarães SC,https://www.transfermarkt.co.uk/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/celton-biai/profil/spieler/461963,Celton Biai,Goalkeeper,"Aug 13, 2000 (20)",Portugal,"Jul 1, 2022","Jun 30, 2024",€200k,Vitória Guimarães SC,https://www.transfermarkt.co.uk/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/jorge-fernandes/profil/spieler/344395,Jorge Fernandes,Centre-Back,"Apr 2, 1997 (24)",Portugal,"Aug 4, 2020","Jun 30, 2025",€3.00m,Vitória Guimarães SC,https://www.transfermarkt.co.uk/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/abdul-mumin/profil/spieler/451801,Abdul Mumin,Centre-Back,"Jun 6, 1998 (23)",Ghana,"Aug 15, 2020","Jun 30, 2026",€2.00m,Vitória Guimarães SC,https://www.transfermarkt.co.uk/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/andre-amaro/profil/spieler/637782,André Amaro,Centre-Back,"Aug 13, 2002 (18)",Portugal,"Mar 16, 2021","Jun 30, 2025",€1.50m,Vitória Guimarães SC,https://www.transfermarkt.co.uk/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/easah-suliman/profil/spieler/282820,Easah Suliman,Centre-Back,"Jan 26, 1998 (23)",Pakistan,"Jan 21, 2020","Jun 30, 2024",€800k,Vitória Guimarães SC,https://www.transfermarkt.co.uk/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/gideon-mensah/profil/spieler/397171,Gideon Mensah,Left-Back,"Jul 18, 1998 (22)",Ghana,"Aug 31, 2020","Jun 30, 2025",€2.50m,Vitória Guimarães SC,https://www.transfermarkt.co.uk/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/jonas-carls/profil/spieler/239972,Jonas Carls,Left-Back,"Mar 25, 1997 (24)",Germany,"Aug 3, 2020","Jun 30, 2025",€300k,Vitória Guimarães SC,https://www.transfermarkt.co.uk/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/helder-sa/profil/spieler/549013,Hélder Sá,Left-Back,"Nov 10, 2002 (18)",Portugal,"Jul 1, 2021","Jun 30, 2024",€200k,Vitória Guimarães SC,https://www.transfermarkt.co.uk/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/falaye-sacko/profil/spieler/364857,Falaye Sacko,Right-Back,"May 1, 1995 (26)",Mali,"Jul 1, 2018","Jun 30, 2026",€3.50m,Vitória Guimarães SC,https://www.transfermarkt.co.uk/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/silvio/profil/spieler/84511,Sílvio,Right-Back,"Sep 28, 1987 (33)",Portugal,"Sep 6, 2020",-,€300k,Vitória Guimarães SC,https://www.transfermarkt.co.uk/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/zie-ouattara/profil/spieler/613437,Zié Ouattara,Right-Back,"Jan 9, 2000 (21)",Cote d'Ivoire,"Jul 1, 2020","Jun 30, 2024",€300k,Vitória Guimarães SC,https://www.transfermarkt.co.uk/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/pepelu/profil/spieler/328480,Pepelu,Defensive Midfield,"Aug 11, 1998 (22)",Spain,"Sep 8, 2020","Jun 30, 2028",€2.50m,Vitória Guimarães SC,https://www.transfermarkt.co.uk/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/mikel-agu/profil/spieler/148489,Mikel Agu,Defensive Midfield,"May 27, 1993 (28)",Nigeria,"Jul 18, 2019",-,€1.50m,Vitória Guimarães SC,https://www.transfermarkt.co.uk/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/alhassan-wakaso/profil/spieler/168536,Alhassan Wakaso,Defensive Midfield,"Jan 7, 1992 (29)",Ghana,"Aug 28, 2017","Jun 30, 2024",€1.00m,Vitória Guimarães SC,https://www.transfermarkt.co.uk/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/andre-almeida/profil/spieler/375382,André Almeida,Central Midfield,"May 30, 2000 (21)",Portugal,"Dec 1, 2019","Jun 30, 2028",€3.00m,Vitória Guimarães SC,https://www.transfermarkt.co.uk/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/andre-andre/profil/spieler/63837,André André,Central Midfield,"Aug 26, 1989 (31)",Portugal,"Jul 4, 2018","Jun 30, 2024",€2.50m,Vitória Guimarães SC,https://www.transfermarkt.co.uk/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/nicolas-janvier/profil/spieler/324803,Nicolas Janvier,Central Midfield,"Aug 11, 1998 (22)",France,"Jul 1, 2020","Jun 30, 2026",€800k,Vitória Guimarães SC,https://www.transfermarkt.co.uk/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/denis-will-poha/profil/spieler/288248,Denis Will Poha,Central Midfield,"May 28, 1997 (24)",France,"Aug 7, 2020","Jun 30, 2025",€500k,Vitória Guimarães SC,https://www.transfermarkt.co.uk/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/joseph-amoah/profil/spieler/358719,Joseph Amoah,Central Midfield,"Jun 26, 1994 (27)",Ghana,"Jul 1, 2018",-,€500k,Vitória Guimarães SC,https://www.transfermarkt.co.uk/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/jung-min-kim/profil/spieler/297705,Jung-min Kim,Central Midfield,"Nov 13, 1999 (21)","Korea, South",-,-,€300k,Vitória Guimarães SC,https://www.transfermarkt.co.uk/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/miguel-luis/profil/spieler/357161,Miguel Luís,Attacking Midfield,"Feb 27, 1999 (22)",Portugal,"Oct 6, 2020","Jun 30, 2025",€800k,Vitória Guimarães SC,https://www.transfermarkt.co.uk/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/jacob-maddox/profil/spieler/314268,Jacob Maddox,Attacking Midfield,"Nov 3, 1998 (22)",England,"Aug 12, 2020",-,€500k,Vitória Guimarães SC,https://www.transfermarkt.co.uk/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/elias-abouchabaka/profil/spieler/335002,Elias Abouchabaka,Attacking Midfield,"Mar 31, 2000 (21)",Germany,"Jan 31, 2020",-,€200k,Vitória Guimarães SC,https://www.transfermarkt.co.uk/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/luis-esteves/profil/spieler/609518,Luís Esteves,Attacking Midfield,"Apr 9, 1998 (23)",Portugal,-,"Jun 30, 2025",-,Vitória Guimarães SC,https://www.transfermarkt.co.uk/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/rochinha/profil/spieler/290336,Rochinha,Left Winger,"May 3, 1995 (26)",Portugal,"Jan 31, 2019","Jun 30, 2026",€3.00m,Vitória Guimarães SC,https://www.transfermarkt.co.uk/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/marcus-edwards/profil/spieler/314367,Marcus Edwards,Right Winger,"Dec 3, 1998 (22)",England,"Sep 2, 2019","Jun 30, 2026",€10.00m,Vitória Guimarães SC,https://www.transfermarkt.co.uk/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/ruben-lameiras/profil/spieler/264848,Rúben Lameiras,Right Winger,"Dec 22, 1994 (26)",Portugal,"Jan 8, 2021","Jun 30, 2024",€2.00m,Vitória Guimarães SC,https://www.transfermarkt.co.uk/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/abou-ouattara/profil/spieler/443263,Abou Ouattara,Right Winger,"Dec 26, 1999 (21)",Burkina Faso,"Jan 31, 2020","Jun 30, 2025",€800k,Vitória Guimarães SC,https://www.transfermarkt.co.uk/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/ricardo-quaresma/profil/spieler/4188,Ricardo Quaresma,Right Winger,"Sep 26, 1983 (37)",Portugal,"Sep 7, 2020",-,€300k,Vitória Guimarães SC,https://www.transfermarkt.co.uk/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/oscar-estupinan/profil/spieler/388266,Óscar Estupiñán,Centre-Forward,"Dec 29, 1996 (24)",Colombia,"Jul 1, 2017","Jun 30, 2025",€1.50m,Vitória Guimarães SC,https://www.transfermarkt.co.uk/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/bruno-duarte/profil/spieler/598629,Bruno Duarte,Centre-Forward,"Mar 24, 1996 (25)",Brazil,"Aug 15, 2019",-,€1.50m,Vitória Guimarães SC,https://www.transfermarkt.co.uk/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/lyle-foster/profil/spieler/467623,Lyle Foster,Centre-Forward,"Sep 3, 2000 (20)",South Africa,"Aug 13, 2020","Jun 30, 2027",€800k,Vitória Guimarães SC,https://www.transfermarkt.co.uk/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/noah-jean-holm/profil/spieler/494177,Noah Jean Holm,Centre-Forward,"May 23, 2001 (20)",Norway,"Aug 3, 2020","Jun 30, 2025",€400k,Vitória Guimarães SC,https://www.transfermarkt.co.uk/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/agustin-marchesin/profil/spieler/54534,Agustín Marchesín,Goalkeeper,"Mar 16, 1988 (33)",Argentina,"Aug 2, 2019","Jun 30, 2025",€9.00m,FC Porto,https://www.transfermarkt.co.uk/fc-porto/startseite/verein/720/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/diogo-costa/profil/spieler/357153,Diogo Costa,Goalkeeper,"Sep 19, 1999 (21)",Portugal,"Jul 1, 2019","Jun 30, 2027",€6.00m,FC Porto,https://www.transfermarkt.co.uk/fc-porto/startseite/verein/720/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/claudio-ramos/profil/spieler/155396,Cláudio Ramos,Goalkeeper,"Nov 16, 1991 (29)",Portugal,"Aug 14, 2020","Jun 30, 2024",€1.50m,FC Porto,https://www.transfermarkt.co.uk/fc-porto/startseite/verein/720/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/francisco-meixedo/profil/spieler/564968,Francisco Meixedo,Goalkeeper,"May 19, 2001 (20)",Portugal,-,"Jun 30, 2027",€100k,FC Porto,https://www.transfermarkt.co.uk/fc-porto/startseite/verein/720/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/chancel-mbemba/profil/spieler/203348,Chancel Mbemba,Centre-Back,"Aug 8, 1994 (26)",DR Congo,"Jul 23, 2018","Jun 30, 2025",€16.00m,FC Porto,https://www.transfermarkt.co.uk/fc-porto/startseite/verein/720/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/malang-sarr/profil/spieler/344596,Malang Sarr,Centre-Back,"Jan 23, 1999 (22)",France,"Oct 6, 2020","Jun 30, 2025",€10.00m,FC Porto,https://www.transfermarkt.co.uk/fc-porto/startseite/verein/720/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/diogo-leite/profil/spieler/357156,Diogo Leite,Centre-Back,"Jan 23, 1999 (22)",Portugal,"Jul 1, 2019",-,€10.00m,FC Porto,https://www.transfermarkt.co.uk/fc-porto/startseite/verein/720/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/pepe/profil/spieler/14132,Pepe,Centre-Back,"Feb 26, 1983 (38)",Portugal,"Jan 8, 2019","Jun 30, 2024",€1.00m,FC Porto,https://www.transfermarkt.co.uk/fc-porto/startseite/verein/720/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/ivan-marcano/profil/spieler/57723,Iván Marcano,Centre-Back,"Jun 23, 1987 (34)",Spain,"Jul 11, 2019","Jun 30, 2025",€1.00m,FC Porto,https://www.transfermarkt.co.uk/fc-porto/startseite/verein/720/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/alex-telles/profil/spieler/255755,Alex Telles,Left-Back,"Dec 15, 1992 (28)",Brazil,"Jul 12, 2016","Jun 30, 2024",€20.00m,FC Porto,https://www.transfermarkt.co.uk/fc-porto/startseite/verein/720/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/zaidu/profil/spieler/544784,Zaidu,Left-Back,"Jun 13, 1997 (24)",Nigeria,"Aug 30, 2020","Jun 30, 2027",€8.00m,FC Porto,https://www.transfermarkt.co.uk/fc-porto/startseite/verein/720/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/wilson-manafa/profil/spieler/257388,Wilson Manafá,Right-Back,"Jul 23, 1994 (26)",Portugal,"Feb 8, 2023",-,€7.00m,FC Porto,https://www.transfermarkt.co.uk/fc-porto/startseite/verein/720/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/joao-mario/profil/spieler/537602,João Mário,Right-Back,"Jan 3, 2000 (21)",Portugal,"Sep 1, 2020","Jun 30, 2027",€4.00m,FC Porto,https://www.transfermarkt.co.uk/fc-porto/startseite/verein/720/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
Liga Portugal,https://www.transfermarkt.co.uk/nanu/profil/spieler/291399,Nanu,Right-Back,"May 17, 1994 (27)",Guinea-Bissau,"Oct 5, 2020","Jun 30, 2025",€3.00m,FC Porto,https://www.transfermarkt.co.uk/fc-porto/startseite/verein/720/saison_id/2020,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2020
