League,Player Link,Player,Position,Date of Birth,Country,Join,Contract,Market Value,Club,Club Link,Season
Liga Portugal,https://www.transfermarkt.co.uk/geny-catamo/profil/spieler/701979,Geny Catamo,Left Winger,"Jan 26, 2001 (21)",Mozambique,"Jan 31, 2022","Jun 30, 2023",€800k,Vitória Guimarães SC,https://www.transfermarkt.co.uk/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/nelson-luz/profil/spieler/514304,Nélson Luz,Left Winger,"Feb 4, 1998 (24)",Angola,"Jan 1, 2022","Jun 30, 2025",€300k,Vitória Guimarães SC,https://www.transfermarkt.co.uk/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/marcus-edwards/profil/spieler/314367,Marcus Edwards,Right Winger,"Dec 3, 1998 (23)",England,"Sep 2, 2019","Jun 30, 2026",€15.00m,Vitória Guimarães SC,https://www.transfermarkt.co.uk/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/ruben-lameiras/profil/spieler/264848,Rúben Lameiras,Right Winger,"Dec 22, 1994 (27)",Portugal,"Jan 8, 2021","Jun 30, 2024",€1.50m,Vitória Guimarães SC,https://www.transfermarkt.co.uk/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/ricardo-quaresma/profil/spieler/4188,Ricardo Quaresma,Right Winger,"Sep 26, 1983 (38)",Portugal,"Sep 7, 2020",-,€300k,Vitória Guimarães SC,https://www.transfermarkt.co.uk/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/oscar-estupinan/profil/spieler/388266,Óscar Estupiñán,Centre-Forward,"Dec 29, 1996 (25)",Colombia,"Jul 1, 2017","Jun 30, 2025",€3.50m,Vitória Guimarães SC,https://www.transfermarkt.co.uk/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/bruno-duarte/profil/spieler/598629,Bruno Duarte,Centre-Forward,"Mar 24, 1996 (26)",Brazil,"Aug 15, 2019",-,€1.50m,Vitória Guimarães SC,https://www.transfermarkt.co.uk/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/herculano-nabian/profil/spieler/606160,Herculano Nabian,Centre-Forward,"Jan 25, 2004 (18)",Portugal,-,-,€500k,Vitória Guimarães SC,https://www.transfermarkt.co.uk/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/iuri-tavares/profil/spieler/549016,Iuri Tavares,Centre-Forward,"Mar 8, 2001 (21)",Cape Verde,-,"Dec 31, 2023",-,Vitória Guimarães SC,https://www.transfermarkt.co.uk/vitoria-guimaraes-sc/startseite/verein/2420/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/stanislav-kritsyuk/profil/spieler/98547,Stanislav Kritsyuk,Goalkeeper,"Dec 1, 1990 (31)",Russia,"Jul 1, 2022","Jun 30, 2025",€1.50m,Gil Vicente FC,https://www.transfermarkt.co.uk/gil-vicente-fc/startseite/verein/2424/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/ziga-frelih/profil/spieler/383774,Ziga Frelih,Goalkeeper,"Feb 6, 1998 (24)",Slovenia,"Sep 2, 2021","Jun 30, 2023",€800k,Gil Vicente FC,https://www.transfermarkt.co.uk/gil-vicente-fc/startseite/verein/2424/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/andrew/profil/spieler/610417,Andrew,Goalkeeper,"Jul 1, 2001 (20)",Brazil,"Jul 20, 2021","Jun 30, 2026",€400k,Gil Vicente FC,https://www.transfermarkt.co.uk/gil-vicente-fc/startseite/verein/2424/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/brian-araujo/profil/spieler/695141,Brian Araújo,Goalkeeper,"Apr 29, 2000 (22)",Portugal,"Jul 1, 2019","Jun 30, 2025",€200k,Gil Vicente FC,https://www.transfermarkt.co.uk/gil-vicente-fc/startseite/verein/2424/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/lucas-cunha/profil/spieler/355496,Lucas Cunha,Centre-Back,"Jan 23, 1997 (25)",Brazil,"Jul 1, 2021","Dec 31, 2026",€2.50m,Gil Vicente FC,https://www.transfermarkt.co.uk/gil-vicente-fc/startseite/verein/2424/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/iago-maidana/profil/spieler/348261,Iago Maidana,Centre-Back,"Feb 6, 1996 (26)",Brazil,"Aug 23, 2021","Dec 31, 2023",€1.00m,Gil Vicente FC,https://www.transfermarkt.co.uk/gil-vicente-fc/startseite/verein/2424/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/emmanuel-hackman/profil/spieler/375039,Emmanuel Hackman,Centre-Back,"May 14, 1995 (27)",Togo,"Jul 1, 2021","Jun 30, 2024",€500k,Gil Vicente FC,https://www.transfermarkt.co.uk/gil-vicente-fc/startseite/verein/2424/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/guilherme/profil/spieler/659219,Guilherme,Centre-Back,"Jun 12, 2001 (21)",Brazil,"Jan 28, 2022","Dec 31, 2025",€200k,Gil Vicente FC,https://www.transfermarkt.co.uk/gil-vicente-fc/startseite/verein/2424/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/diogo-silva/profil/spieler/671882,Diogo Silva,Centre-Back,"Jan 11, 1995 (27)",Brazil,"Sep 21, 2020","Mar 15, 2023",€200k,Gil Vicente FC,https://www.transfermarkt.co.uk/gil-vicente-fc/startseite/verein/2424/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/ruben-fernandes/profil/spieler/27178,Rúben Fernandes,Centre-Back,"May 6, 1986 (36)",Portugal,"Jul 1, 2019","Jun 30, 2023",€100k,Gil Vicente FC,https://www.transfermarkt.co.uk/gil-vicente-fc/startseite/verein/2424/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/talocha/profil/spieler/205116,Talocha,Left-Back,"Aug 30, 1989 (32)",Portugal,"Aug 6, 2020","Jun 30, 2024",€300k,Gil Vicente FC,https://www.transfermarkt.co.uk/gil-vicente-fc/startseite/verein/2424/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/henrique-gomes/profil/spieler/352918,Henrique Gomes,Left-Back,"Nov 30, 1995 (26)",Portugal,"Jul 1, 2019","Jun 30, 2023",€300k,Gil Vicente FC,https://www.transfermarkt.co.uk/gil-vicente-fc/startseite/verein/2424/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/ze-carlos/profil/spieler/617679,Zé Carlos,Right-Back,"Jul 31, 1998 (23)",Portugal,"Jan 13, 2023","Jun 30, 2023",€1.50m,Gil Vicente FC,https://www.transfermarkt.co.uk/gil-vicente-fc/startseite/verein/2424/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/vitor-carvalho/profil/spieler/553062,Vitor Carvalho,Defensive Midfield,"May 27, 1997 (25)",Brazil,"Jul 1, 2021","Jun 30, 2024",€1.50m,Gil Vicente FC,https://www.transfermarkt.co.uk/gil-vicente-fc/startseite/verein/2424/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/giorgi-aburjania/profil/spieler/186848,Giorgi Aburjania,Defensive Midfield,"Jan 2, 1995 (27)",Georgia,"Jul 2, 2021","Jun 30, 2023",€500k,Gil Vicente FC,https://www.transfermarkt.co.uk/gil-vicente-fc/startseite/verein/2424/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/joao-afonso/profil/spieler/224878,João Afonso,Defensive Midfield,"Feb 9, 1995 (27)",Brazil,"Jul 1, 2019","Jun 30, 2024",€400k,Gil Vicente FC,https://www.transfermarkt.co.uk/gil-vicente-fc/startseite/verein/2424/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/jean/profil/spieler/349826,Jean,Defensive Midfield,"Sep 26, 1994 (27)",Brazil,"Jul 14, 2021","Dec 31, 2023",€400k,Gil Vicente FC,https://www.transfermarkt.co.uk/gil-vicente-fc/startseite/verein/2424/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/pedrinho/profil/spieler/197981,Pedrinho,Central Midfield,"Dec 20, 1992 (29)",Portugal,"Jan 23, 2021","Jun 30, 2024",€1.50m,Gil Vicente FC,https://www.transfermarkt.co.uk/gil-vicente-fc/startseite/verein/2424/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/matheus-bueno/profil/spieler/631112,Matheus Bueno,Central Midfield,"Jul 30, 1998 (23)",Brazil,"Jul 1, 2021","Mar 30, 2024",€500k,Gil Vicente FC,https://www.transfermarkt.co.uk/gil-vicente-fc/startseite/verein/2424/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/kanya-fujimoto/profil/spieler/415525,Kanya Fujimoto,Attacking Midfield,"Jul 1, 1999 (22)",Japan,"Jul 1, 2022","Jun 30, 2025",€2.00m,Gil Vicente FC,https://www.transfermarkt.co.uk/gil-vicente-fc/startseite/verein/2424/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/joao-caiado/profil/spieler/522715,João Caiado,Attacking Midfield,"Apr 20, 1999 (23)",Portugal,"Jul 20, 2021","Jun 30, 2023",€100k,Gil Vicente FC,https://www.transfermarkt.co.uk/gil-vicente-fc/startseite/verein/2424/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/samuel-lino/profil/spieler/694928,Samuel Lino,Left Winger,"Dec 23, 1999 (22)",Brazil,"Jul 1, 2019","Jun 30, 2023",€7.00m,Gil Vicente FC,https://www.transfermarkt.co.uk/gil-vicente-fc/startseite/verein/2424/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/bilel-aouacheria/profil/spieler/290530,Bilel Aouacheria,Left Winger,"Apr 2, 1994 (28)",France,"Jul 1, 2021","Jun 30, 2023",€400k,Gil Vicente FC,https://www.transfermarkt.co.uk/gil-vicente-fc/startseite/verein/2424/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/antoine-leautey/profil/spieler/467486,Antoine Leautey,Right Winger,"Apr 14, 1996 (26)",France,"Aug 6, 2020","Jun 30, 2025",€1.00m,Gil Vicente FC,https://www.transfermarkt.co.uk/gil-vicente-fc/startseite/verein/2424/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/murilo-de-souza/profil/spieler/345061,Murilo de Souza,Right Winger,"Oct 31, 1994 (27)",Brazil,"Jul 10, 2021","Jun 30, 2024",€600k,Gil Vicente FC,https://www.transfermarkt.co.uk/gil-vicente-fc/startseite/verein/2424/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/boubacar-hanne/profil/spieler/522412,Boubacar Hanne,Right Winger,"Feb 26, 1999 (23)",Portugal,"Aug 7, 2020","Jun 30, 2024",€250k,Gil Vicente FC,https://www.transfermarkt.co.uk/gil-vicente-fc/startseite/verein/2424/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/andre-liberal/profil/spieler/700166,André Liberal,Right Winger,"Aug 2, 2002 (19)",Portugal,"Jul 1, 2021","Jun 30, 2024",€100k,Gil Vicente FC,https://www.transfermarkt.co.uk/gil-vicente-fc/startseite/verein/2424/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/fran-navarro/profil/spieler/284883,Fran Navarro,Centre-Forward,"Feb 3, 1998 (24)",Spain,"Jul 1, 2021","Jun 30, 2024",€3.00m,Gil Vicente FC,https://www.transfermarkt.co.uk/gil-vicente-fc/startseite/verein/2424/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/juan-calero/profil/spieler/354330,Juan Calero,Centre-Forward,"Nov 5, 1998 (23)",Colombia,"Aug 31, 2021","Dec 31, 2023",€500k,Gil Vicente FC,https://www.transfermarkt.co.uk/gil-vicente-fc/startseite/verein/2424/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/elder-santana/profil/spieler/281437,Élder Santana,Centre-Forward,"Apr 7, 1993 (29)",Brazil,"Jul 1, 2021","Dec 31, 2023",€300k,Gil Vicente FC,https://www.transfermarkt.co.uk/gil-vicente-fc/startseite/verein/2424/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/marcelo-dos-santos/profil/spieler/697818,Marcelo dos Santos,Centre-Forward,"Jul 27, 1997 (24)",Brazil,"Aug 7, 2021",-,€175k,Gil Vicente FC,https://www.transfermarkt.co.uk/gil-vicente-fc/startseite/verein/2424/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/dani-figueira/profil/spieler/475407,Dani Figueira,Goalkeeper,"Jul 20, 1998 (23)",Portugal,"Jul 1, 2019","Jun 30, 2025",€1.00m,GD Estoril Praia,https://www.transfermarkt.co.uk/gd-estoril-praia/startseite/verein/1465/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/thiago-silva/profil/spieler/294817,Thiago Silva,Goalkeeper,"Jun 12, 1996 (26)",Brazil,"Aug 3, 2020","Jun 30, 2024",€300k,GD Estoril Praia,https://www.transfermarkt.co.uk/gd-estoril-praia/startseite/verein/1465/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/jota-oliveira/profil/spieler/724421,Jota Oliveira,Goalkeeper,"Sep 18, 2002 (19)",Portugal,"Jul 1, 2022","Jun 30, 2023",€200k,GD Estoril Praia,https://www.transfermarkt.co.uk/gd-estoril-praia/startseite/verein/1465/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/nahuel-ferraresi/profil/spieler/466336,Nahuel Ferraresi,Centre-Back,"Nov 19, 1998 (23)",Venezuela,"Aug 6, 2021","Jun 30, 2023",€1.50m,GD Estoril Praia,https://www.transfermarkt.co.uk/gd-estoril-praia/startseite/verein/1465/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/raul-silva/profil/spieler/164705,Raúl Silva,Centre-Back,"Nov 4, 1989 (32)",Brazil,"Jan 31, 2022","Jun 30, 2024",€1.00m,GD Estoril Praia,https://www.transfermarkt.co.uk/gd-estoril-praia/startseite/verein/1465/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/patrick-william/profil/spieler/560903,Patrick William,Centre-Back,"Jun 3, 1997 (25)",Brazil,"Aug 17, 2021","Jun 30, 2025",€1.00m,GD Estoril Praia,https://www.transfermarkt.co.uk/gd-estoril-praia/startseite/verein/1465/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/bernardo-vital/profil/spieler/690273,Bernardo Vital,Centre-Back,"Dec 29, 2000 (21)",Portugal,"Jul 1, 2021","Jun 30, 2025",€500k,GD Estoril Praia,https://www.transfermarkt.co.uk/gd-estoril-praia/startseite/verein/1465/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/lucas-africo/profil/spieler/597087,Lucas Áfrico,Centre-Back,"Feb 5, 1995 (27)",Brazil,"Jul 2, 2021","Jun 30, 2023",€500k,GD Estoril Praia,https://www.transfermarkt.co.uk/gd-estoril-praia/startseite/verein/1465/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/volnei/profil/spieler/813229,Volnei,Centre-Back,"Apr 15, 2000 (22)",Brazil,"Jul 1, 2022","Jun 30, 2023",€75k,GD Estoril Praia,https://www.transfermarkt.co.uk/gd-estoril-praia/startseite/verein/1465/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/pablo-maldini/profil/spieler/835510,Pablo Maldini,Centre-Back,"Mar 14, 2000 (22)",Brazil,-,-,€50k,GD Estoril Praia,https://www.transfermarkt.co.uk/gd-estoril-praia/startseite/verein/1465/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/venaque/profil/spieler/648022,Venaque,Centre-Back,"Mar 20, 2000 (22)",Brazil,-,"Jun 30, 2023",-,GD Estoril Praia,https://www.transfermarkt.co.uk/gd-estoril-praia/startseite/verein/1465/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/racine-coly/profil/spieler/323379,Racine Coly,Left-Back,"Dec 8, 1995 (26)",Senegal,"Jul 2, 2021",-,€500k,GD Estoril Praia,https://www.transfermarkt.co.uk/gd-estoril-praia/startseite/verein/1465/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/joaozinho/profil/spieler/138651,Joãozinho,Left-Back,"Jul 2, 1989 (32)",Portugal,"Jan 9, 2020","Jun 30, 2024",€200k,GD Estoril Praia,https://www.transfermarkt.co.uk/gd-estoril-praia/startseite/verein/1465/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/carles-soria/profil/spieler/376484,Carles Soria,Right-Back,"Oct 8, 1996 (25)",Spain,"Aug 5, 2020","Jun 30, 2025",€800k,GD Estoril Praia,https://www.transfermarkt.co.uk/gd-estoril-praia/startseite/verein/1465/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/david-bruno/profil/spieler/126964,David Bruno,Right-Back,"Feb 14, 1992 (30)",Portugal,"Jul 8, 2021","Jun 30, 2023",€500k,GD Estoril Praia,https://www.transfermarkt.co.uk/gd-estoril-praia/startseite/verein/1465/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/tiago-manso/profil/spieler/592498,Tiago Manso,Right-Back,"Dec 13, 1999 (22)",Portugal,-,"Jun 30, 2024",-,GD Estoril Praia,https://www.transfermarkt.co.uk/gd-estoril-praia/startseite/verein/1465/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/tiago-santos/profil/spieler/816580,Tiago Santos,Right-Back,"Jul 23, 2002 (19)",Portugal,"Aug 1, 2022","Jun 30, 2025",-,GD Estoril Praia,https://www.transfermarkt.co.uk/gd-estoril-praia/startseite/verein/1465/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/loreintz-rosier/profil/spieler/586855,Loreintz Rosier,Defensive Midfield,"Aug 14, 1998 (23)",France,"Jul 10, 2020","Jun 30, 2023",€800k,GD Estoril Praia,https://www.transfermarkt.co.uk/gd-estoril-praia/startseite/verein/1465/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/joao-gamboa/profil/spieler/364406,João Gamboa,Defensive Midfield,"Aug 31, 1996 (25)",Portugal,"Jan 1, 2023","Jun 30, 2023",€650k,GD Estoril Praia,https://www.transfermarkt.co.uk/gd-estoril-praia/startseite/verein/1465/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/ifeanyi/profil/spieler/993408,Ifeanyi,Defensive Midfield,"Mar 5, 2001 (21)",Brazil,-,"Nov 30, 2023",-,GD Estoril Praia,https://www.transfermarkt.co.uk/gd-estoril-praia/startseite/verein/1465/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/miguel-crespo/profil/spieler/498529,Miguel Crespo,Central Midfield,"Sep 11, 1996 (25)",Portugal,"Jul 1, 2019","Jun 30, 2024",€8.00m,GD Estoril Praia,https://www.transfermarkt.co.uk/gd-estoril-praia/startseite/verein/1465/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/romario-baro/profil/spieler/375383,Romário Baró,Central Midfield,"Jan 25, 2000 (22)",Portugal,"Aug 31, 2021","Jun 30, 2023",€3.00m,GD Estoril Praia,https://www.transfermarkt.co.uk/gd-estoril-praia/startseite/verein/1465/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/duarte-carvalho/profil/spieler/742484,Duarte Carvalho,Central Midfield,"May 30, 2002 (20)",Portugal,-,"Jun 30, 2024",€300k,GD Estoril Praia,https://www.transfermarkt.co.uk/gd-estoril-praia/startseite/verein/1465/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/lucho-vega/profil/spieler/741033,Lucho Vega,Central Midfield,"Apr 9, 1999 (23)",Argentina,"Jul 1, 2021","Jun 30, 2023",€200k,GD Estoril Praia,https://www.transfermarkt.co.uk/gd-estoril-praia/startseite/verein/1465/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/afonso-valente/profil/spieler/598379,Afonso Valente,Central Midfield,"Mar 10, 2001 (21)",Portugal,-,"Jun 30, 2023",-,GD Estoril Praia,https://www.transfermarkt.co.uk/gd-estoril-praia/startseite/verein/1465/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/franco-vega/profil/spieler/929634,Franco Vega,Central Midfield,"Sep 9, 2001 (20)",Argentina,-,"Dec 31, 2023",-,GD Estoril Praia,https://www.transfermarkt.co.uk/gd-estoril-praia/startseite/verein/1465/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/andre-franco/profil/spieler/448470,André Franco,Attacking Midfield,"Apr 12, 1998 (24)",Portugal,"Jul 1, 2019","Jun 30, 2027",€3.50m,GD Estoril Praia,https://www.transfermarkt.co.uk/gd-estoril-praia/startseite/verein/1465/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
Liga Portugal,https://www.transfermarkt.co.uk/chico-geraldes/profil/spieler/257456,Chico Geraldes,Attacking Midfield,"Apr 18, 1995 (27)",Portugal,"Jul 1, 2021","Jun 30, 2023",€800k,GD Estoril Praia,https://www.transfermarkt.co.uk/gd-estoril-praia/startseite/verein/1465/saison_id/2021,https://www.transfermarkt.co.uk/liga-portugal/startseite/wettbewerb/PO1/plus/?saison_id=2021
